quesId,tagId
35890388,71
35890280,1125
35890280,193
35890280,71
35890280,1327
35890280,1328
35889472,192
35889472,1329
35889472,71
35889375,192
35889375,16
35889375,614
35889375,422
35889375,71
35887652,614
35887652,193
35887652,71
35887102,192
35887102,1330
35887102,16
35887102,71
35887102,944
35886753,1331
35886753,71
35869408,1320
35869408,70
35869408,65
35847165,70
35834490,192
35834490,1332
35834490,70
35795973,70
35795973,65
35754768,1320
35754768,70
35752980,1320
35752980,70
35744012,70
35744012,65
35723161,192
35723161,16
35723161,70
35723161,65
35718967,70
35709718,192
35709718,16
35709718,1320
35709718,70
35709718,65
35703295,192
35703295,16
35703295,1320
35703295,70
35703295,65
35692710,192
35692710,1320
35692710,70
35692710,1333
35692710,65
35691374,192
35691374,614
35691374,70
35691374,65
33714660,201
33714660,896
33714660,1334
35209916,1160
35209916,59
35209916,65
35412459,59
35412459,1335
35412459,65
26526629,1160
32910397,201
32910397,1336
35896666,72
35896666,72
35896666,72
35896666,72
2591315,72
2591315,1337
4122809,72
4122809,1338
4122809,1339
4207978,1340
4207978,72
7327968,72
8753158,72
8753158,1341
17078801,72
22695729,72
22695729,16
25769559,72
25769559,1338
34317605,72
34317605,16
35490875,72
35896002,72
35896002,1342
35896002,16
35896002,1343
35887878,72
35887878,16
35887878,1338
35887878,133
35879333,72
35879333,16
35879333,1344
35879333,1345
35863966,72
35863966,16
35863966,1346
35847417,1340
35847417,72
35847417,1347
35847417,1348
35837823,72
35837096,72
35837096,1342
35837096,158
35836948,192
35836948,72
35836948,16
35836948,1349
35829629,1350
35829629,72
35829629,1342
35829629,1347
35829629,1351
35792682,192
35792682,72
35792682,1342
35792682,1352
35786761,72
35786761,1342
35786761,1353
35786761,16
35780281,72
35780281,16
35780281,1354
35773554,72
35773554,16
35773554,1352
35770950,871
35770950,72
35770950,1355
35770950,1356
35770950,1345
35768066,72
35768066,1342
35768066,1357
35768066,1358
15418127,428
15418127,788
15418127,428
15418127,788
13706194,16
13706194,450
13848617,16
13848617,511
14093623,1359
14093623,1360
14093623,1361
14093623,1362
14093623,299
14223139,447
14223139,299
14238614,16
14238614,356
14629206,52
14629206,25
14238614,16
14238614,356
14261646,352
14261646,911
14261646,448
14261646,299
35896665,73
35896665,74
35896665,75
35896665,73
35896665,74
35896665,75
35896665,73
35896665,74
35896665,75
35896665,73
35896665,74
35896665,75
49547,1190
49547,1035
49547,1363
49547,74
711418,1190
711418,325
711418,73
711418,74
711418,135
2384561,73
2384561,1364
2384561,74
2384561,75
2462889,73
2462889,74
2648053,1365
2648053,1366
2648053,592
2648053,74
6048574,73
6048574,74
6048574,75
19181731,1108
19181731,1367
19181731,74
24860222,1368
24860222,74
24860222,90
26559100,73
26559100,74
30940516,73
30940516,74
30940516,985
30940516,135
35896099,73
35896099,1369
35895884,73
35895884,1370
35895397,73
35895397,1371
35895397,1372
35895213,1373
35895213,73
35895213,135
35895143,201
35895143,73
35895143,1374
35895143,1375
35895143,1376
35894639,73
35894203,52
35894203,73
35894203,588
35894203,55
35894203,135
35893863,73
35893863,338
35893863,90
35893863,25
35893863,135
35893755,1377
35893755,73
35893755,866
35893755,1378
35893755,1375
35893744,73
35893744,1379
35893743,73
35893743,1380
35893743,235
35893743,1381
35893584,73
35893584,1382
35893087,73
35893087,1383
35893087,1375
35893087,90
35893087,75
35896172,85
35896172,1384
35896172,106
35896172,1385
35896172,75
35896014,75
35895798,1386
35895798,90
35895798,75
35895655,90
35895655,75
35895655,688
35894944,80
35894944,1387
35894944,75
35894944,1388
35894623,80
35894623,9
35894623,75
35894623,1080
35893405,11
35893405,1389
35893405,1390
35893405,1391
35893405,75
35893375,1392
35893375,1393
35893375,106
35893375,75
35893375,665
35891934,55
35891934,57
35891934,90
35891934,75
35891598,91
35891598,1392
35891598,75
35891520,876
35891520,254
35891520,1394
35891520,539
35891520,75
35891493,11
35891493,610
35891493,75
35895420,85
35895420,367
35895420,382
35895420,74
35895291,11
35895291,367
35895291,356
35895291,1395
35895291,74
35894977,1396
35894977,1107
35894977,1397
35894977,74
35891072,1398
35891072,1399
35891072,16
35891072,1310
35891072,74
35890899,109
35890899,1400
35890899,533
35890899,74
35890899,1401
35889963,74
35889784,11
35889784,1402
35889784,215
35889784,239
35889784,74
35889336,1403
35889336,1404
35889336,74
35887823,1399
35887823,16
35887823,454
35887823,1310
35887823,74
35885947,16
35885947,1405
35885947,74
35885912,1406
35885912,3
35885912,74
35885042,382
35885042,74
35885042,1407
35883562,570
35883562,86
35883562,74
35883562,90
35883027,325
35883027,367
35883027,294
35883027,1057
35883027,74
35880663,1408
35880663,74
34757582,73
34757582,1378
34757582,135
34803562,1409
34803562,1410
34803562,73
34803562,1411
29034179,1412
29034179,1413
29034179,76
30104473,76
30722729,1412
30722729,76
31769305,378
31769305,76
32034766,76
32404571,1414
32404571,76
32943832,378
32943832,1415
32943832,76
35481111,76
35572353,378
35572353,76
35804886,76
35893487,90
35893487,76
35887597,76
35887274,129
35887274,1416
35887274,1413
35887274,76
35884995,125
35884995,76
35884808,301
35884808,1413
35884808,76
35879795,76
35859698,125
35859698,76
35847519,125
35847519,1417
35847519,76
35840533,125
35840533,1413
35840533,76
35839419,1415
35839419,1413
35839419,166
35839419,1414
35839419,76
35837613,1413
35837613,166
35837613,76
35833119,16
35833119,1418
35833119,1413
35833119,76
35829625,35
35829625,55
35829625,90
35829625,76
35825480,1413
35825480,76
35896659,24
35896659,24
35896659,24
35896659,24
7200796,11
7200796,1419
7200796,1420
7200796,24
8041316,1421
8041316,24
8041316,1422
8832470,24
11701788,24
11867862,11
11867862,1423
11867862,24
11867862,338
12771884,1247
12771884,1420
12771884,1129
12771884,24
17253518,11
17253518,24
28771855,11
28771855,24
28771855,338
29645478,24
29645478,647
29792526,24
29792526,647
22147168,23
22147168,1424
22147168,55
22147168,1425
22147168,90
29757304,24
29851097,373
29851097,253
30708195,876
30708195,169
30865491,943
31022312,1426
31022312,1427
31046400,1427
31273577,1428
31657153,24
31679394,1161
35896658,77
35896658,78
35896658,3
35896658,79
35896658,77
35896658,78
35896658,3
35896658,79
35896658,77
35896658,78
35896658,3
35896658,79
35896658,77
35896658,78
35896658,3
35896658,79
9579818,77
9579818,1429
9579818,78
9579818,3
25770119,31
25770119,77
25770119,1430
25770119,3
25770119,79
27048978,77
27048978,78
27048978,240
27048978,79
31182847,77
31182847,3
31182847,79
32270386,77
32270386,78
32270386,3
32270386,79
32902772,77
32902772,78
32902772,3
32902772,79
33848406,245
33848406,77
33848406,78
33848406,3
33848406,79
34033940,77
34033940,78
34033940,3
34033940,79
34123547,31
34123547,77
34123547,78
34123547,3
34707234,77
34707234,78
34707234,3
34707234,79
35896226,1431
35896226,1432
35896226,79
35896226,1433
35895929,1434
35895929,1435
35895929,1436
35895929,79
35895800,353
35895800,79
35895589,3
35895589,1437
35895589,79
35895472,1438
35895472,1439
35895472,3
35895472,79
35895392,3
35895392,79
35895261,637
35895261,1440
35895261,79
35895154,1441
35895154,1442
35895154,1443
35895154,3
35895154,79
35895046,1444
35895046,3
35895046,722
35895046,79
35894780,245
35894780,3
35894780,79
35894001,77
35894001,1445
35894001,3
35894001,79
35888155,77
35888155,1445
35888155,3
35888155,79
35888155,1446
35886289,1447
35886289,1448
35884247,77
35884247,519
35884247,3
35884247,79
35883995,77
35883995,352
35883995,1449
35883995,1450
35883995,1451
35883430,31
35883430,77
35883430,1452
35883430,3
35883430,104
35883418,31
35883418,77
35883418,3
35883418,104
35882611,77
35882611,297
35882611,1449
35882611,3
35881861,77
35881861,3
35881861,79
35881118,77
35881118,3
35881118,79
35879727,77
35879727,3
35879727,79
35879681,77
35879681,1453
35879681,3
35879681,79
35879339,77
35879339,276
35879339,1454
35879339,3
35879169,77
35879169,1455
35879169,3
35879169,1456
35860929,31
35860929,729
35860929,1445
35860929,78
35860929,3
35854440,77
35854440,78
35854440,3
35854440,79
35802325,77
35802325,1442
35802325,1445
35802325,78
35802325,3
35719987,77
35719987,1457
35719987,78
35719987,3
35719987,79
35604999,31
35604999,77
35604999,78
35604999,3
35581076,31
35581076,77
35581076,78
35581076,104
35581076,1458
35515098,77
35515098,78
35515098,3
35515098,722
35446350,78
35446350,1448
35446350,1459
35446350,79
35442819,77
35442819,78
35442819,3
35442819,79
35441039,1442
35441039,78
35441039,1089
35441039,1460
35381694,247
35381694,77
35381694,78
35381694,3
35381694,79
35379426,658
35379426,31
35379426,77
35379426,78
35379426,3
35362026,31
35362026,77
35362026,78
35362026,1459
35362026,3
35352417,77
35352417,78
35352417,3
35352417,1461
35352417,79
35606861,247
35606861,1442
35606861,1462
35606861,3
35606861,79
30943791,876
30943791,254
30943791,1463
30943791,539
32095995,876
32095995,443
32095995,254
32095995,539
32095995,55
33209117,444
33209117,443
33209117,79
33570981,637
33570981,1464
33570981,1465
33570981,79
33810572,3
33810572,79
33919172,1466
33919172,13
33919172,248
33919172,3
33919172,79
34142879,248
34142879,1467
34142879,3
34142879,79
35542545,1468
35542545,1469
35542545,248
35542545,3
35542545,79
35892270,80
35892270,80
35892270,80
35892270,80
17006309,80
17006309,9
17076156,80
17076156,1470
17553181,80
17553181,9
17553181,1470
17553181,1471
20113025,80
25870720,80
31282499,80
33509154,80
33509154,1472
33509154,9
33509154,75
33509154,1080
33803488,80
33803488,161
34858837,80
35874331,80
35896303,80
35896303,1473
35896303,9
35895411,80
35895411,1474
35895411,9
35895411,57
35894979,80
35894979,9
35894979,39
35894979,160
35894816,80
35894816,615
35894816,9
35894509,1475
35894509,80
35894509,917
35894509,1476
35894509,9
35894375,1477
35894375,80
35894375,9
35894375,1478
35893688,80
35893688,9
35893047,335
35893047,80
35893047,9
35892737,1125
35892737,80
35892737,1479
35892621,1480
35892621,80
35892621,9
35892621,338
35892621,25
35892555,80
35892555,107
16925481,52
16925481,55
7174122,25
7177080,527
7177080,592
7177080,25
4806522,52
4806522,55
4809644,52
4809644,55
7675107,52
7675107,55
7675107,90
7675107,1456
7675306,52
7675306,1481
7675306,55
7109826,1482
7109826,1483
7109826,52
7109826,1484
7109826,1485
7187476,1486
7187476,1487
7187476,1488
7187476,25
7176359,25
35885543,81
35885543,82
35885543,83
35885543,81
35885543,82
35885543,83
35885543,81
35885543,82
35885543,83
35885543,81
35885543,82
35885543,83
5806522,81
5806522,82
5806522,1489
5806522,83
6541064,81
6541064,82
12657430,81
12657430,82
12657430,1490
15823150,81
15823150,82
21239912,81
21239912,82
22032120,81
22032120,82
22244812,81
22244812,82
22526537,81
22526537,82
31129751,441
31129751,81
31129751,82
31129751,1491
32679156,85
32679156,81
32679156,1492
32679156,82
32679156,279
35896725,16
35896725,1493
35896725,7
35896725,985
35896681,81
35896557,81
35896521,81
35896521,917
35896440,81
35896440,1494
35896440,406
35896413,81
35896413,132
35896413,1495
35896282,85
35896264,81
35896264,196
35896264,215
35896129,1496
35896129,81
35895815,81
35895815,1497
35895815,1498
35895815,1499
35895719,432
35895719,81
35895719,1500
35895719,733
35895719,1501
35894840,81
35894840,1502
35894840,1503
35894840,1504
35894840,1505
35894739,438
35894739,514
35894739,81
35894739,1506
35895175,1507
35895175,1508
35895175,82
35895175,1509
35879838,441
35879838,81
35879838,82
35879838,1510
35879838,1511
35878082,1512
35878082,81
35878082,82
35866185,1513
35866185,1107
35866185,82
35866185,127
35857711,85
35857711,735
35857711,1514
35857711,196
35857711,82
35855822,81
35855822,283
35855822,82
35855822,279
35846367,125
35846367,1515
35846367,285
35846367,82
35832069,1512
35832069,81
35832069,82
35829307,125
35829307,81
35829307,129
35829307,82
35818357,1512
35818357,81
35818357,82
35818357,573
35818357,1516
35802616,81
35802616,294
35802616,196
35802616,82
35793591,1517
35793591,82
35793591,1518
35786874,1512
35786874,81
35786874,1519
35786874,82
35786874,1520
35886778,409
35886778,9
35886778,83
35886778,279
35799627,9
35799627,1521
35799627,83
35397725,81
35397725,409
35397725,1522
35397725,83
35397725,1523
35088613,81
35088613,13
35088613,83
35088613,299
34969080,81
34969080,83
34969080,1311
34930078,441
34930078,1512
34930078,81
34930078,83
34718127,81
34718127,83
34513012,1524
34513012,9
34513012,83
34509774,1525
34509774,197
34509774,9
34509774,83
34446430,1526
34446430,9
34446430,83
34446430,1523
34255373,81
34255373,409
34255373,1527
34255373,1528
34255373,83
33474450,85
33474450,1526
33474450,733
33474450,83
33458328,85
33458328,1526
33458328,83
33458328,1523
33457571,85
33457571,1529
33457571,83
30741465,254
30741465,539
30741465,1530
30790151,876
30790151,254
30790151,539
32078581,876
32078581,254
32078581,1531
32078581,539
33738874,876
33738874,1480
33738874,254
33738874,539
34093474,1532
34093474,9
34093474,75
33738874,876
33738874,1480
33738874,254
33738874,539
31753201,254
31753201,1533
31753201,463
31997958,876
31997958,254
31997958,539
31997958,1530
31484479,876
31484479,254
31484479,1534
31484479,353
31484479,1535
30630524,876
30630524,254
30630524,539
35896647,84
35896647,84
35896647,84
35896647,84
7502316,84
11441292,84
24138081,84
27438470,84
27941978,84
28619309,84
29802454,84
34006845,84
35513612,84
35894098,84
35854555,615
35854555,84
35854530,1536
35854530,84
35795485,11
35795485,24
35795485,84
35781501,84
35780354,11
35780354,26
35780354,278
35780354,1537
35780354,84
35769414,84
35760986,1538
35760986,84
35756293,84
35728032,1539
35728032,84
35728032,1540
35723868,24
35723868,84
35705869,84
35701896,84
35639034,1541
35639034,84
7756515,669
34290295,52
34290295,84
34290295,90
34620918,84
34620918,25
34775649,84
25491792,1542
34662515,84
34186718,1543
34186718,84
34186718,601
34290295,52
34290295,84
34290295,90
34315241,84
34315241,253
35896043,85
35896043,81
35896043,85
35896043,81
35896043,85
35896043,81
35896043,85
35896043,81
35896043,85
35896043,81
30756752,85
30756752,367
3953154,85
3953154,81
3953154,1544
3953154,1545
3953154,1546
15254814,81
17007208,81
17695198,85
23762224,85
23762224,762
24851389,85
24851389,81
24851389,1547
27178942,81
29141682,85
29141682,367
29141682,1548
29618222,1496
29618222,85
29618222,81
29618222,1494
29618222,353
35679277,85
35679277,1549
35679277,1550
35679277,1551
35679277,1552
35896531,85
35896531,1553
35896115,429
35896115,85
35896115,352
35896115,353
35896105,85
35896105,349
35896105,110
35895943,85
35895943,675
35895925,85
35895925,409
35895754,85
35895754,1554
35895627,85
35895561,85
35895561,106
35895561,1555
34122193,85
34122193,1556
34122193,81
34122193,367
34122193,1308
32113594,85
32113594,568
33114152,1247
33114152,81
33114152,196
33114152,198
33114152,279
31495750,85
31495750,568
34882140,1557
34882140,85
34882140,1558
34882140,568
34882140,573
34204483,85
34204483,106
34862241,1559
34862241,85
34862241,568
34862241,1544
34862241,439
31661876,85
31661876,568
31661876,1560
31661876,1561
31661876,1562
35888386,125
35745340,85
35745340,367
35867192,86
35867192,87
35867192,88
35867192,86
35867192,87
35867192,88
35867192,86
35867192,87
35867192,88
35867192,86
35867192,87
35867192,88
27158645,87
27158645,88
28358576,88
29281957,1421
29281957,24
29281957,1363
29281957,87
29281957,88
30208554,87
30208554,88
32718926,1563
32718926,87
32718926,88
34003804,1564
34003804,87
34003804,88
35498652,1565
35498652,86
35498652,87
35498652,88
35504106,1565
35504106,86
35504106,87
35504106,88
35699044,86
35699044,87
35699044,88
35892120,86
35892120,87
35892120,88
35896744,86
35896744,493
35896744,1346
35896744,985
35896686,86
35896686,90
35896579,1566
35896579,86
35896579,1129
35896006,86
35896006,441
35896006,1567
35896006,1568
35896006,1569
35895790,1570
35895790,86
35895790,1571
35895790,1572
35895761,86
35895761,90
35895260,86
35895020,1109
35895020,86
35895020,55
35895020,90
35895020,1573
35895009,86
35895009,1574
35895009,57
35895009,90
35895009,178
35894611,86
35894611,1575
35894611,90
35894351,86
35894351,1576
35894341,86
35894341,488
35894341,1577
35894341,1411
35887258,86
35887258,121
35887258,87
35880386,31
35880386,87
35880195,1578
35880195,87
35880195,1579
35878395,35
35878395,1580
35878395,87
35878395,1581
35877026,1582
35877026,87
35877026,184
35877026,1583
35876396,86
35876396,1584
35876396,87
35873838,11
35873838,24
35873838,87
35873838,1585
35873838,107
35871588,1586
35871588,16
35871588,1291
35871588,87
35871588,29
35869497,1587
35869497,1588
35869497,1589
35869497,87
35869231,1215
35869231,87
35869231,665
35867943,134
35867943,16
35867943,121
35867943,95
35867943,87
35867063,1590
35867063,9
35867063,297
35867063,87
35740630,1589
35740630,1591
35740630,87
35740630,29
35740630,88
35695336,29
35695336,88
35661890,565
35661890,1592
35661890,87
35661890,29
35661890,88
35649487,29
35649487,88
35645431,88
35608033,1563
35608033,29
35608033,88
35595341,1563
35595341,16
35595341,88
35592489,16
35592489,1593
35592489,29
35592489,88
35551581,1565
35551581,86
35551581,87
35551581,88
35548620,1563
35548620,88
35546979,1563
35546979,88
2115084,966
2115084,9
2115084,55
2115084,127
2115084,90
9368151,1410
9368151,90
4947825,966
4947825,1594
4947825,127
4947825,25
8946325,1079
8946325,1595
8946325,1365
8946325,1596
1960957,966
1960957,1597
1960957,1598
8399915,1079
8399915,1599
8399915,1600
8399915,90
9956255,1079
9956255,1366
9956255,338
9371195,1125
9371195,127
9884179,1410
9884179,615
9884179,90
10200617,1410
35896641,89
35896641,89
35896641,89
35896641,89
215063,89
3955926,89
7241339,89
7496089,89
8570981,89
8690759,89
17460065,89
24092688,89
25394008,89
34825838,89
35881580,89
35881580,1601
35881580,1282
35881580,1492
35778861,89
35778861,1602
35778861,1603
35694701,89
35686435,195
35686435,89
35685103,89
35685103,149
35675899,89
35675074,89
35675074,1604
35672681,1605
35672681,89
35614290,89
35592353,89
35515138,89
35487505,89
35375791,11
35375791,89
35334808,250
35334808,89
4414994,39
4414994,40
4694104,488
11302684,294
11302684,1498
11302684,1606
11302684,196
11302684,1607
5733067,201
4824947,1608
4824947,283
4824947,196
4824947,7
4824947,1609
4485113,125
4485113,44
4454690,1042
5332778,1042
9739963,125
9829645,364
9829645,1610
9829645,25
9829645,1611
35832745,57
35832745,90
35832745,57
35832745,90
35832745,57
35832745,90
35832745,57
35832745,90
35832745,57
35832745,90
4968406,90
10934664,1612
10934664,90
10934664,130
12863663,57
12863663,90
12866447,57
13047923,1613
13047923,1614
13047923,57
13047923,90
21558774,57
21558774,90
28120676,1615
28120676,297
28120676,57
28120676,90
28976326,57
28976326,90
31387985,57
31387985,90
35341225,1419
35341225,671
35341225,57
35341225,90
35896746,90
35896746,25
35896669,585
35896669,586
35896669,90
35896669,25
35896669,75
35896620,1616
35896620,1617
35896620,90
35832745,57
35832745,90
35896635,91
35896635,92
35896635,44
35896635,91
35896635,92
35896635,44
35896635,91
35896635,92
35896635,44
35896635,91
35896635,92
35896635,44
622982,125
622982,91
622982,92
622982,75
6779000,91
6779000,92
8628507,1618
8628507,91
8628507,92
8958332,91
8958332,92
15611282,1619
15611282,125
15611282,91
15611282,92
28919379,91
28919379,92
28919379,44
30470417,1618
30470417,91
30470417,92
30470417,90
32030313,125
32030313,91
32030313,92
32030313,44
32030313,1620
34251777,1618
34251777,125
34251777,91
34251777,92
34251777,75
35875759,91
35875759,92
35875759,44
35875759,75
35896522,125
35896522,91
35896522,1621
35896522,1622
35896162,91
35896162,92
35895533,125
35895533,91
35895533,1623
35895497,125
35895497,52
35895497,91
35894990,1624
35894990,91
35894990,1625
35894985,91
35894985,1620
35894928,125
35894928,91
35894928,95
35894928,1626
35894787,91
35894787,1627
35894498,125
35894498,91
35894498,1360
35894498,1628
35894298,1624
35894298,91
35894298,1629
35893867,91
35893333,125
35893333,91
35893333,1625
35893298,125
35893298,91
35893289,125
35893289,91
35893289,1630
35879101,91
35879101,92
35877923,91
35877923,92
35877923,75
35875334,1631
35875334,91
35875334,92
35870902,125
35870902,91
35870902,92
35870902,1620
35861275,125
35861275,91
35861275,92
35861275,1620
35859306,91
35859306,92
35849972,1632
35849972,92
35849972,44
35846579,1633
35846579,91
35846579,92
35845641,91
35845641,92
35835510,1624
35835510,91
35835510,1625
35835510,92
35835510,1620
35833795,1633
35833795,91
35833795,92
35833795,1620
35831080,91
35831080,1634
35831080,92
35378785,125
35378785,91
35378785,1635
35382014,125
35382014,91
35774381,1636
35774381,90
35774381,25
35783477,1618
35783477,91
35783477,92
35783477,90
6344800,93
6344800,94
6344800,93
6344800,94
6344800,93
6344800,94
6344800,93
6344800,94
6344800,93
6344800,94
1795351,93
1795351,94
7975244,93
7975244,94
13339989,93
13339989,94
13411655,93
13411655,94
13411655,1637
13411655,1638
13411655,1639
14905709,93
14905709,1640
14905709,367
14905709,94
14905709,1639
16398292,93
16398292,94
30126946,93
30126946,915
30126946,94
30126946,1637
30126946,1638
30577035,93
30577035,94
30577035,1637
31857402,93
31857402,94
31857402,1639
34492246,93
34492246,1641
34492246,94
34492246,1642
35896649,93
35896649,936
35896649,1513
35896649,1643
35896649,1644
35895687,93
35895687,1645
35895282,93
35895282,929
35895282,277
35895282,722
35895231,93
35895231,1496
35895231,335
35895231,1646
35895231,1647
35894224,93
35894224,1648
35893894,93
35893894,125
35893894,1649
35893894,353
35893894,126
35893563,93
35893189,93
35893189,1650
35893189,1651
35893189,299
35892916,93
35892712,93
35892712,201
35892712,117
35892712,360
35892626,93
35891905,93
35891905,1652
35891905,903
35891905,1653
35891750,93
35891750,1654
35891750,896
35891750,117
35891599,93
35878796,1269
35878796,125
35878796,94
35878796,126
35878796,1655
35859471,16
35859471,94
35859471,1656
35855978,94
35855978,1657
35838037,125
35838037,94
35838037,353
35838037,126
35838037,299
35829547,1658
35829547,94
35829547,1659
35829547,1660
35829153,201
35829153,94
35829153,1661
35829153,1662
35829153,1639
35825278,94
35825278,1663
35825278,1664
35825278,1665
35819142,93
35819142,1513
35819142,94
35819142,1639
35806757,94
35806757,1666
35806757,1667
35805979,125
35805979,94
35805979,126
35798532,94
35798532,1610
35787260,94
35787260,90
35786249,125
35786249,367
35786249,94
35786249,126
35786249,1639
35762947,93
35762947,94
35762947,1639
35750995,1640
35750995,94
35750995,1637
35750995,1668
35750995,1665
25908244,125
25908244,543
25908244,912
25908244,1669
21222114,125
21222114,1670
21222114,1476
21222114,975
3252228,125
3252228,1671
3252228,1672
23538904,125
23538904,543
23538904,1673
23538904,1674
23538904,912
24395747,543
24395747,1675
24395747,1676
24395747,196
24395747,912
28544819,93
28544819,1650
23418954,292
23418954,1677
23418954,16
23418954,1251
28007589,125
28007589,543
28007589,941
28007589,1678
28007589,912
34395403,125
34395403,1679
34395403,126
24035133,38
24035133,169
24035133,1680
24035133,120
24035133,299
35896634,95
35896634,96
35896634,29
35896634,95
35896634,96
35896634,29
35896634,95
35896634,96
35896634,29
35896634,95
35896634,96
35896634,29
11367710,95
11367710,370
11367710,96
11367710,1681
11367710,29
19686822,95
19686822,96
22678091,95
22678091,96
22678091,29
24331999,95
24331999,96
24331999,29
25434084,95
25434084,96
25434084,29
27882725,1682
27882725,95
27882725,96
27882725,29
28291918,16
28291918,95
28291918,96
28291918,29
35295366,144
35295366,16
35295366,95
35295366,96
35295366,29
35357131,96
35357131,29
35598324,16
35598324,95
35598324,96
35598324,29
35896203,325
35896203,294
35896203,95
35896203,9
35895308,125
35895308,95
35895262,1682
35895262,95
35890470,1682
35890470,95
35890470,96
35890470,1683
35890470,29
35886367,125
35886367,95
35886367,1684
35884955,16
35884955,1685
35884955,95
35884955,1686
35884724,86
35884724,95
35884724,1687
35882026,1682
35882026,16
35882026,95
35882026,465
35882026,1688
35881946,125
35881946,95
35881946,360
35881946,1689
35881778,95
35881778,55
35881778,3
35881778,104
35881358,125
35881358,1690
35881358,95
35881358,1691
35894906,370
35894906,96
35894906,29
35892960,370
35892960,96
35892960,29
35892320,1692
35892320,96
35892320,29
35892320,1346
35891731,558
35891731,370
35891731,96
35891731,29
35891731,1693
35889592,96
35889592,29
35885306,637
35885306,370
35885306,96
35885306,29
35880444,689
35880444,96
35880444,29
35880444,1694
35880444,1693
35879900,96
35879900,1695
35879900,29
35879900,3
35879900,231
35876023,1696
35876023,370
35876023,96
35876023,29
35874758,1682
35874758,95
35874758,96
35874758,90
35873147,370
35873147,297
35873147,96
35873147,3
35873147,79
35870276,16
35870276,96
35870276,29
32126999,1587
32126999,1682
32126999,95
32126999,29
32126999,253
24417242,570
24417242,29
32207941,29
32207941,1697
29141729,1063
29141729,29
24958257,1063
25608186,1423
25608186,1698
25608186,24
25608186,1699
25608186,1423
25608186,1698
25608186,24
25608186,1699
24698903,52
24698903,55
23370253,201
23680617,378
23680617,40
35890449,97
35890449,97
35890449,97
35890449,97
35890449,97
29972103,97
29972103,165
30050262,97
30050262,165
30065069,86
30065069,97
30065069,1700
30065069,165
30342679,97
30892945,97
30892945,165
30959148,1701
30959148,97
31887928,97
34498580,97
34498580,1702
34498580,165
34498580,90
35369501,86
35369501,1703
35369501,97
35369501,165
35857480,97
35857480,90
35894983,97
35894983,9
35893723,97
35893723,165
35882527,11
35882527,97
35882527,1704
35882527,112
35881208,97
35871735,129
35871735,1705
35871735,97
35868857,97
35868857,1706
35868857,1698
35868461,558
35868461,97
35868461,1707
35866387,97
35866387,165
35864716,11
35864716,97
35864716,362
35864716,39
35854584,97
35854584,1708
35853807,97
35853163,97
35851224,97
35851224,165
26833993,1172
26833993,1709
26833993,1240
33914659,1703
33914659,97
33914659,57
34045749,97
35637724,86
35637724,122
35637724,1702
35637724,65
35637724,90
35890449,97
35895970,98
35895970,99
35895970,100
35895970,101
35895970,98
35895970,99
35895970,100
35895970,101
35895970,98
35895970,99
35895970,100
35895970,101
35895970,98
35895970,99
35895970,100
35895970,101
21961283,62
21961283,100
21961283,101
25472563,16
25472563,62
25472563,1710
25472563,100
25472563,101
31115395,99
31115395,100
31115395,101
31657934,99
31657934,100
31657934,101
32186591,988
32186591,1214
32186591,16
32186591,100
32186591,101
32194250,71
32194250,99
32194250,100
32194250,101
32345344,1125
32345344,16
32345344,99
32345344,100
32345344,101
34403058,1711
34403058,99
34403058,100
34403058,101
34812015,1712
34812015,99
34812015,100
34812015,101
35526646,9
35526646,99
35526646,10
35526646,100
35526646,101
35894587,127
35894587,100
35893052,99
35893052,100
35893052,101
35878632,100
35878632,101
35877009,1713
35877009,100
35877009,810
35877009,101
35872827,86
35872827,100
35872827,798
35871216,1125
35871216,100
35870426,1035
35870426,100
35866564,1192
35866564,16
35866564,1357
35866564,454
35866564,100
35863369,1125
35863369,239
35863369,100
35862585,1125
35862585,16
35862585,1034
35862585,100
35862585,398
35859715,1714
35859715,100
35859715,135
35859715,101
35856936,86
35856936,845
35856936,127
35856936,90
35856936,100
35856854,100
35856531,1715
35856531,100
35883504,1214
35883504,16
35883504,98
35883504,1716
35883504,398
35876196,16
35876196,98
35843660,98
35843660,61
35843660,1199
35843660,62
35840517,1717
35840517,98
35840517,61
35840517,1718
35840517,65
35812991,98
35812991,1716
35812991,62
35812991,40
35730009,98
35730009,61
35730009,62
35709260,16
35709260,98
35709260,90
35709260,398
35675298,192
35675298,16
35675298,98
35612609,98
35612609,62
35582236,1719
35582236,98
35582236,61
35582236,62
35579160,1214
35579160,16
35579160,98
35579160,62
35553874,98
35553874,62
35541699,98
35541699,1720
35541699,62
35541699,57
35541699,65
35412540,427
35412540,16
35412540,98
35412540,62
35412540,1569
35845375,1721
35845375,100
35845375,101
35835081,614
35835081,99
35835081,100
35835081,101
35831527,1711
35831527,1034
35831527,99
35831527,100
35831527,101
35783349,1125
35783349,127
35783349,100
35783349,101
35777743,192
35777743,16
35777743,99
35777743,1722
35777743,101
35744506,1723
35744506,608
35744506,101
35741154,424
35741154,101
35710903,86
35710903,90
35710903,100
35710903,101
35701976,73
35701976,1724
35701976,100
35701976,101
35693770,1125
35693770,1711
35693770,99
35693770,1725
35693770,101
35880750,1125
35880750,1711
35880750,1726
35880750,1727
35880750,99
35877179,99
35872612,614
35872612,99
35865669,11
35865669,24
35865669,127
35865669,99
35865669,810
